@relation mushrooms

@attribute type {p,e}
@attribute cap_shape {x,b,s,f,k,c}
@attribute cap_surface {s,y,f,g}
@attribute cap_color {n,y,w,g,e,p,b,u,c,r}
@attribute odor {p,a,l,n,f,c,y,s,m}
@attribute stalk_shape {e,t}
@attribute stalk_color_above_ring {w,g,p,n,b,e,o,c,y}
@attribute stalk_color_below_ring {w,p,g,b,n,e,y,o,c}
@attribute ring_number {o,t,n}
@attribute ring_type {p,e,l,f,n}
@attribute population {s,n,a,v,y,c}
@attribute habitat {u,g,m,d,p,w,l}

@data
e,x,f,w,n,e,w,w,t,p,n,g
p,f,s,n,f,t,p,p,o,e,v,p
p,x,s,e,y,t,p,w,o,e,v,l
p,x,s,n,y,t,p,p,o,e,v,d
p,x,s,n,y,t,p,p,o,e,v,l
p,x,s,n,f,t,p,w,o,e,v,d
p,k,y,n,y,t,p,w,o,e,v,d
p,f,s,n,y,t,w,p,o,e,v,p
p,x,y,e,y,t,w,p,o,e,v,p
p,f,s,n,y,t,p,w,o,e,v,p
p,f,s,n,f,t,w,w,o,e,v,d
p,x,s,n,s,t,w,w,o,e,v,l
p,x,s,n,f,t,p,w,o,e,v,d
p,x,y,e,s,t,w,w,o,e,v,l
p,f,s,e,f,t,w,p,o,e,v,d
p,f,s,e,s,t,w,p,o,e,v,l
p,f,y,n,f,t,w,p,o,e,v,p
p,x,s,e,s,t,p,p,o,e,v,l
p,f,s,e,s,t,w,p,o,e,v,l
p,f,y,e,s,t,p,p,o,e,v,d
p,f,y,e,y,t,p,w,o,e,v,l
p,x,y,e,s,t,w,w,o,e,v,l
p,f,y,n,f,t,w,w,o,e,v,l
p,f,s,n,f,t,w,w,o,e,v,l
p,f,s,n,y,t,p,p,o,e,v,p
p,k,y,e,f,t,w,w,o,e,v,l
p,f,s,e,y,t,w,w,o,e,v,l
p,x,s,e,s,t,p,p,o,e,v,p
p,x,y,e,y,t,w,w,o,e,v,p
p,f,y,e,f,t,w,w,o,e,v,l
p,x,y,e,s,t,w,w,o,e,v,d
p,f,y,e,f,t,w,p,o,e,v,l
p,f,y,n,y,t,p,p,o,e,v,d
p,f,y,e,y,t,p,p,o,e,v,l
p,x,y,e,s,t,w,w,o,e,v,p
p,x,s,e,y,t,p,w,o,e,v,d
p,f,s,e,f,t,p,w,o,e,v,l
p,f,s,e,f,t,p,w,o,e,v,p
p,x,s,e,f,t,w,w,o,e,v,p
p,f,s,e,y,t,w,w,o,e,v,p
p,f,s,e,s,t,w,w,o,e,v,p
p,f,s,n,y,t,p,w,o,e,v,l
p,f,y,e,f,t,p,p,o,e,v,d
p,f,y,n,s,t,p,w,o,e,v,p
p,k,s,e,f,t,w,p,o,e,v,l
p,f,s,n,y,t,p,w,o,e,v,d
p,f,y,n,y,t,p,p,o,e,v,p
p,f,s,e,s,t,p,p,o,e,v,l
p,f,y,e,y,t,w,p,o,e,v,l
p,x,s,n,y,t,p,p,o,e,v,p
p,k,y,n,y,t,p,p,o,e,v,p
p,x,y,e,s,t,w,p,o,e,v,d
p,x,s,e,f,t,w,p,o,e,v,l
e,x,s,g,n,e,w,w,t,p,n,g
p,k,y,n,y,t,p,w,o,e,v,d
p,x,s,n,y,t,w,p,o,e,v,p
p,f,s,n,s,t,w,p,o,e,v,p
p,f,s,n,s,t,w,p,o,e,v,p
p,x,s,e,s,t,w,w,o,e,v,p
p,f,s,e,f,t,p,w,o,e,v,l
p,f,y,e,f,t,w,w,o,e,v,l
p,f,y,e,f,t,w,p,o,e,v,p
p,f,s,n,f,t,w,w,o,e,v,l
p,f,s,e,f,t,p,w,o,e,v,p
p,x,s,n,f,t,w,p,o,e,v,p
p,f,s,e,f,t,p,p,o,e,v,l
p,x,s,e,s,t,w,w,o,e,v,p
p,f,s,e,y,t,w,p,o,e,v,d
p,f,y,e,f,t,w,w,o,e,v,p
p,k,y,e,s,t,p,w,o,e,v,p
p,f,s,n,s,t,w,w,o,e,v,p
p,k,y,e,s,t,w,w,o,e,v,d
p,f,s,e,y,t,p,w,o,e,v,l
p,f,y,e,s,t,w,w,o,e,v,l
p,f,s,e,f,t,p,w,o,e,v,l
e,b,s,n,n,e,o,o,o,p,c,l
p,x,s,n,f,t,w,w,o,e,v,d
p,f,y,e,s,t,p,w,o,e,v,l
p,f,y,n,s,t,w,p,o,e,v,d
p,f,s,e,f,t,p,w,o,e,v,d
p,f,y,n,f,t,w,w,o,e,v,p
p,k,y,n,m,e,c,c,n,n,c,d
p,x,s,e,f,t,w,w,o,e,v,p
p,f,s,e,s,t,w,w,o,e,v,l
p,k,y,n,y,t,w,p,o,e,v,d
p,f,s,e,f,t,w,p,o,e,v,p
e,k,s,w,n,e,w,w,t,p,s,g
p,f,y,n,y,t,p,p,o,e,v,l
p,f,y,n,y,t,p,w,o,e,v,d
p,f,y,n,y,t,p,w,o,e,v,p
p,f,s,n,s,t,w,p,o,e,v,d
p,f,s,n,y,t,w,w,o,e,v,l
p,f,y,e,y,t,p,w,o,e,v,p
p,x,s,e,f,t,w,p,o,e,v,d
p,f,y,n,f,t,p,p,o,e,v,p
p,x,s,n,f,t,p,p,o,e,v,p
p,x,s,e,f,t,p,p,o,e,v,l
p,x,s,e,y,t,w,w,o,e,v,l
p,f,y,e,y,t,w,p,o,e,v,d
p,x,s,n,y,t,p,w,o,e,v,d
p,x,s,e,s,t,w,p,o,e,v,p
p,f,s,n,f,t,p,w,o,e,v,l
p,x,s,n,y,t,p,w,o,e,v,l
p,f,y,e,y,t,w,p,o,e,v,d
p,x,s,n,f,t,w,p,o,e,v,d
p,f,y,e,f,t,p,p,o,e,v,l
p,f,s,e,f,t,w,w,o,e,v,p
p,f,y,n,f,t,p,p,o,e,v,l
p,f,y,n,y,t,w,w,o,e,v,d
p,x,y,e,f,t,p,w,o,e,v,d
e,k,f,g,n,e,w,w,t,p,n,g
p,x,s,e,y,t,p,p,o,e,v,d
p,k,y,n,y,t,p,p,o,e,v,d
p,k,y,n,s,t,w,w,o,e,v,d
p,x,y,e,s,t,p,p,o,e,v,p
p,f,s,e,f,t,w,p,o,e,v,l
p,f,s,n,s,t,p,p,o,e,v,l
p,f,s,e,s,t,w,w,o,e,v,p
p,x,s,e,f,t,w,w,o,e,v,p
p,f,s,n,s,t,p,w,o,e,v,d
p,f,y,e,s,t,p,p,o,e,v,p
p,x,s,n,s,t,p,w,o,e,v,l
p,x,y,e,f,t,p,p,o,e,v,p
p,f,s,e,y,t,p,p,o,e,v,p
p,x,s,n,y,t,p,p,o,e,v,d
p,f,s,n,f,t,p,w,o,e,v,p
e,x,s,n,n,e,o,o,o,p,v,l
p,k,s,n,y,t,w,p,o,e,v,p
p,f,s,n,y,t,p,w,o,e,v,l
p,k,y,e,f,t,w,w,o,e,v,p
e,x,y,c,n,e,w,w,t,p,y,p
e,b,s,n,n,e,o,o,o,p,c,l
e,k,s,g,n,e,w,w,t,p,n,g
e,x,f,g,n,e,w,w,t,p,s,g
p,x,s,n,s,t,w,p,o,e,v,d
p,k,y,e,f,t,w,w,o,e,v,p
e,x,s,n,n,e,o,o,o,p,c,l
p,k,s,e,s,t,w,w,o,e,v,d
p,b,y,y,n,e,y,y,o,e,c,l
p,x,s,e,f,t,w,w,o,e,v,d
e,b,s,g,n,e,w,w,t,p,n,g
p,k,y,e,f,t,w,p,o,e,v,p
p,k,s,e,s,t,p,p,o,e,v,p
p,f,s,e,s,t,w,w,o,e,v,d
p,f,y,n,y,t,p,w,o,e,v,p
p,f,s,e,s,t,w,p,o,e,v,d
e,k,f,g,n,e,w,w,t,p,s,g
p,k,s,n,s,t,w,w,o,e,v,p
p,k,s,e,y,t,p,p,o,e,v,d
p,f,s,e,f,t,w,w,o,e,v,l
e,b,f,g,n,e,w,w,t,p,n,g
p,f,y,n,s,t,w,w,o,e,v,d
p,f,s,n,y,t,w,p,o,e,v,p
e,f,s,n,n,e,o,o,o,p,c,l
e,x,y,p,n,e,w,w,t,p,y,p
p,f,s,n,y,t,w,p,o,e,v,d
p,k,y,e,y,t,w,p,o,e,v,l
p,f,s,n,s,t,w,p,o,e,v,l
e,b,s,w,n,e,w,w,t,p,n,g
p,x,y,e,f,t,p,w,o,e,v,p
p,f,y,e,y,t,p,p,o,e,v,l
p,f,s,e,y,t,w,p,o,e,v,l
p,k,y,n,f,t,p,w,o,e,v,d
e,x,f,w,n,e,w,w,t,p,s,g
e,b,s,w,n,e,w,w,t,p,n,g
p,k,s,e,y,t,w,w,o,e,v,l
p,f,y,n,y,t,w,w,o,e,v,l
e,f,y,n,n,e,w,w,t,p,v,p
p,k,s,n,s,t,p,p,o,e,v,d
p,k,s,n,y,t,w,p,o,e,v,l
p,f,y,n,s,t,w,p,o,e,v,l
p,f,y,e,m,e,c,c,n,n,c,d
p,x,s,e,f,t,w,p,o,e,v,d
p,k,y,e,s,t,p,p,o,e,v,p
p,x,s,n,s,t,p,p,o,e,v,l
p,k,s,e,f,t,w,w,o,e,v,l
p,k,y,n,f,t,w,p,o,e,v,l
p,f,y,e,f,t,w,w,o,e,v,p
e,x,f,w,n,e,w,w,t,p,s,g
p,k,s,n,s,t,w,w,o,e,v,d
p,f,s,n,f,t,p,p,o,e,v,p
p,k,s,e,y,t,p,p,o,e,v,d
p,k,s,e,s,t,w,w,o,e,v,l
p,k,y,n,s,t,p,p,o,e,v,l
e,k,f,w,n,e,w,w,t,p,s,g
p,k,s,n,f,t,p,p,o,e,v,p
p,k,y,n,s,t,p,p,o,e,v,l
p,k,s,n,s,t,w,w,o,e,v,l
p,k,s,e,s,t,w,w,o,e,v,d
p,x,s,n,y,t,w,p,o,e,v,l
p,x,y,e,s,t,p,p,o,e,v,l
p,f,s,e,y,t,p,w,o,e,v,p
p,k,y,n,f,t,p,p,o,e,v,d
e,b,s,n,n,e,n,n,t,p,y,d
p,f,s,n,f,t,p,w,o,e,v,p
p,k,y,e,f,t,p,w,o,e,v,d
e,x,s,n,n,e,n,n,t,p,y,d
p,f,s,n,f,t,w,p,o,e,v,d
p,k,s,n,y,t,w,w,o,e,v,l
p,f,y,n,s,t,w,w,o,e,v,p
p,x,s,n,s,t,p,p,o,e,v,p
e,k,f,w,n,e,w,w,t,p,s,g
p,f,y,e,f,t,w,w,o,e,v,d
p,x,s,e,y,t,p,w,o,e,v,p
p,x,s,n,f,t,w,w,o,e,v,l
p,f,s,n,f,t,w,w,o,e,v,p
p,k,s,n,y,t,w,w,o,e,v,l
p,k,s,e,f,t,w,w,o,e,v,p
p,k,s,e,s,t,p,w,o,e,v,l
p,x,s,e,f,t,w,p,o,e,v,d
e,b,s,n,n,e,n,n,t,p,y,p
p,k,s,e,y,t,p,w,o,e,v,p
p,x,s,n,f,t,w,w,o,e,v,p
p,x,y,e,f,t,w,w,o,e,v,p
p,f,s,e,s,t,p,p,o,e,v,l
e,b,s,n,n,e,o,o,o,p,c,l
e,k,s,g,n,e,w,w,t,p,n,g
p,k,y,e,m,e,c,c,n,n,c,d
p,k,y,e,y,t,w,p,o,e,v,l
p,f,s,e,y,t,p,p,o,e,v,d
e,k,s,n,n,e,o,o,o,p,c,l
p,f,y,e,s,t,p,w,o,e,v,d
p,k,y,e,s,t,w,p,o,e,v,d
e,k,f,w,n,e,w,w,t,p,s,g
e,x,s,g,n,e,w,w,t,p,s,g
e,k,s,n,n,e,o,o,o,p,v,l
p,k,y,e,s,t,w,w,o,e,v,d
p,k,y,n,s,t,w,p,o,e,v,l
p,k,s,e,s,t,w,w,o,e,v,p
e,x,s,w,n,e,w,w,t,p,s,g
e,k,s,w,n,e,w,w,t,p,n,g
e,k,s,w,n,e,w,w,t,p,s,g
p,k,s,e,f,t,p,w,o,e,v,l
p,x,s,e,s,t,p,w,o,e,v,p
e,k,s,g,n,e,w,w,t,p,s,g
e,x,f,w,n,e,w,w,t,p,s,g
p,k,y,e,f,t,w,w,o,e,v,d
e,b,s,w,n,e,w,w,t,p,s,g
p,k,s,e,s,t,w,p,o,e,v,p
p,f,s,n,f,t,w,w,o,e,v,p
p,f,y,n,f,t,p,p,o,e,v,d
e,k,s,g,n,e,w,w,t,p,s,g
e,x,s,w,n,e,w,w,t,p,n,g
p,f,y,e,y,t,w,p,o,e,v,p
p,x,s,e,f,t,w,w,o,e,v,d
e,x,f,w,n,e,w,w,t,p,s,g
e,k,f,w,n,e,w,w,t,p,n,g
p,f,s,e,s,t,p,w,o,e,v,d
e,f,s,g,n,e,w,w,t,p,v,p
p,k,s,e,y,t,w,p,o,e,v,d
p,x,s,n,y,t,w,p,o,e,v,p
e,k,s,n,n,e,o,o,o,p,c,l
e,x,s,n,n,e,o,o,o,p,c,l
p,k,y,e,s,t,w,w,o,e,v,l
p,x,s,e,y,t,p,w,o,e,v,d
p,x,s,n,s,t,w,p,o,e,v,d
p,k,s,e,y,t,w,w,o,e,v,d
p,x,s,n,y,t,w,w,o,e,v,l
e,k,f,w,n,e,w,w,t,p,n,g
e,k,s,n,n,e,o,o,o,p,c,l
p,k,y,c,m,e,c,c,n,n,c,d
e,x,f,g,n,e,w,w,t,p,s,g
e,x,s,n,n,e,o,o,o,p,v,l
e,x,s,n,n,e,o,o,o,p,v,l
p,k,y,e,s,t,w,p,o,e,v,p
e,k,f,w,n,e,w,w,t,p,n,g
e,x,f,g,n,e,w,w,t,p,s,g
e,f,s,n,n,e,o,o,o,p,v,l
p,k,y,n,y,t,w,p,o,e,v,d
p,k,y,n,s,t,p,w,o,e,v,l
p,f,y,n,s,t,w,w,o,e,v,d
p,f,y,e,y,t,w,p,o,e,v,p
e,k,f,g,n,e,w,w,t,p,n,g
p,f,y,e,s,t,w,p,o,e,v,d
p,f,y,n,s,t,w,p,o,e,v,p
p,k,s,e,s,t,p,p,o,e,v,l
e,k,s,g,n,e,w,w,t,p,s,g
e,b,s,n,n,e,o,o,o,p,c,l
p,k,y,n,f,t,w,w,o,e,v,l
p,x,s,n,s,t,p,p,o,e,v,p
e,b,s,n,n,e,o,o,o,p,v,l
p,k,s,n,y,t,w,w,o,e,v,d
p,k,s,n,y,t,p,w,o,e,v,p
p,k,s,e,s,t,w,w,o,e,v,l
p,f,s,e,s,t,w,p,o,e,v,p
p,x,s,e,s,t,p,p,o,e,v,p
p,x,s,e,y,t,w,w,o,e,v,d
p,x,s,n,s,t,p,w,o,e,v,d
p,k,y,n,y,t,w,w,o,e,v,d
e,x,s,p,n,e,w,w,t,p,y,p
p,f,s,e,y,t,w,p,o,e,v,d
p,x,y,n,m,e,c,c,n,n,c,d
p,k,s,n,f,t,w,w,o,e,v,l
e,k,s,g,n,e,w,w,t,p,s,g
p,k,s,n,f,t,p,w,o,e,v,d
p,f,y,n,y,t,p,w,o,e,v,p
p,k,s,n,s,t,p,w,o,e,v,p
p,k,y,e,y,t,p,w,o,e,v,d
p,f,y,e,f,t,p,w,o,e,v,d
e,f,s,c,n,e,w,w,t,p,y,p
p,f,y,n,f,t,p,w,o,e,v,l
p,k,s,e,f,t,w,p,o,e,v,d
p,x,s,e,y,t,p,p,o,e,v,l
p,f,y,e,y,t,p,p,o,e,v,l
p,x,s,n,f,t,p,w,o,e,v,p
e,f,s,n,n,e,o,o,o,p,c,l
p,f,s,e,s,t,p,p,o,e,v,d
p,x,y,e,s,t,p,w,o,e,v,p
p,x,y,e,f,t,w,w,o,e,v,d
p,x,s,e,s,t,p,p,o,e,v,p
p,k,s,e,f,t,p,p,o,e,v,l
p,x,s,e,y,t,w,p,o,e,v,l
e,b,f,g,n,e,w,w,t,p,s,g
p,k,y,e,s,t,p,w,o,e,v,p
p,k,s,e,s,t,p,w,o,e,v,l
e,k,f,g,n,e,w,w,t,p,n,g
e,f,s,n,n,e,o,o,o,p,v,l
p,f,y,n,m,e,c,c,n,n,c,d
p,k,s,e,s,t,w,p,o,e,v,d
p,f,s,n,f,t,w,w,o,e,v,l
p,k,y,n,f,t,w,p,o,e,v,p
p,k,s,e,y,t,w,p,o,e,v,l
p,k,y,n,y,t,w,w,o,e,v,p
p,k,y,n,y,t,w,p,o,e,v,l
e,x,f,g,n,e,w,w,t,p,n,g
p,k,y,e,f,t,w,p,o,e,v,p
p,x,y,c,m,e,c,c,n,n,c,d
p,k,y,e,s,t,w,p,o,e,v,p
p,k,y,e,s,t,p,w,o,e,v,l
e,b,s,w,n,e,w,w,t,p,s,g
p,k,s,n,y,t,p,w,o,e,v,d
p,x,s,e,y,t,p,p,o,e,v,p
p,f,y,n,f,t,p,w,o,e,v,l
p,f,s,e,y,t,p,p,o,e,v,p
p,k,y,e,f,t,p,w,o,e,v,d
p,k,y,e,f,t,w,p,o,e,v,d
e,b,f,w,n,e,w,w,t,p,n,g
p,k,y,n,m,e,c,c,n,n,c,d
p,f,y,e,y,t,p,w,o,e,v,d
p,k,s,n,f,t,w,p,o,e,v,p
p,k,y,n,f,t,w,p,o,e,v,p
p,x,s,e,s,t,w,w,o,e,v,l
e,x,y,g,n,e,w,w,t,p,v,p
p,f,s,n,y,t,p,w,o,e,v,d
p,k,y,e,y,t,w,w,o,e,v,p
e,k,f,w,n,e,w,w,t,p,n,g
p,x,s,n,s,t,p,p,o,e,v,d
p,k,y,n,y,t,p,w,o,e,v,d
p,x,s,e,s,t,p,w,o,e,v,d
e,k,s,w,n,e,w,w,t,p,n,g
p,f,y,n,s,t,w,p,o,e,v,p
p,k,s,e,s,t,w,p,o,e,v,p
p,k,s,e,y,t,w,w,o,e,v,p
p,f,y,e,f,t,p,p,o,e,v,l
e,f,s,n,n,e,o,o,o,p,v,l
p,f,y,n,y,t,p,w,o,e,v,d
p,k,y,e,y,t,p,w,o,e,v,d
p,k,s,e,y,t,w,w,o,e,v,d
p,k,s,e,f,t,p,w,o,e,v,l
e,b,s,n,n,e,o,o,o,p,v,l
e,k,s,g,n,e,w,w,t,p,s,g
e,x,s,n,n,e,o,o,o,p,v,l
e,x,f,g,n,e,w,w,t,p,n,g
p,k,s,e,y,t,w,p,o,e,v,d
p,f,y,e,f,t,w,p,o,e,v,d
p,k,s,n,s,t,p,w,o,e,v,d
p,k,s,n,y,t,p,w,o,e,v,p
e,b,s,w,n,e,w,w,t,p,n,g
p,f,s,n,s,t,p,p,o,e,v,d
e,b,f,g,n,e,w,w,t,p,n,g
p,x,s,n,f,t,w,w,o,e,v,d
p,x,y,e,f,t,w,w,o,e,v,l
p,f,y,c,m,e,c,c,n,n,c,d
p,f,s,n,s,t,w,p,o,e,v,d
p,x,y,e,s,t,p,w,o,e,v,l
p,f,s,n,s,t,w,w,o,e,v,l
p,f,y,e,f,t,w,p,o,e,v,p
p,f,s,e,f,t,w,p,o,e,v,l
p,x,s,e,s,t,w,w,o,e,v,d
e,k,s,g,n,e,w,w,t,p,s,g
p,x,s,e,y,t,p,w,o,e,v,p
p,k,s,n,y,t,w,p,o,e,v,l
p,k,y,e,s,t,w,p,o,e,v,l
p,x,s,n,y,t,w,p,o,e,v,p
e,b,s,g,n,e,w,w,t,p,n,g
p,x,s,n,s,t,w,p,o,e,v,l
p,f,s,e,s,t,w,w,o,e,v,d
p,k,s,n,s,t,p,w,o,e,v,d
e,b,s,g,n,e,w,w,t,p,s,g
p,x,s,n,y,t,p,p,o,e,v,p
p,f,y,e,y,t,w,w,o,e,v,p
p,f,s,e,y,t,p,w,o,e,v,d
p,f,y,n,m,e,c,c,n,n,c,d
e,b,f,g,n,e,w,w,t,p,s,g
p,f,s,e,f,t,p,p,o,e,v,p
p,k,s,n,f,t,p,p,o,e,v,l
e,k,s,g,n,e,w,w,t,p,n,g
p,k,y,n,f,t,p,p,o,e,v,l
p,x,s,e,s,t,p,p,o,e,v,l
e,b,s,n,n,e,o,o,o,p,c,l
p,k,y,n,f,t,p,w,o,e,v,l
p,f,y,n,s,t,w,w,o,e,v,l
e,x,s,n,n,e,o,o,o,p,c,l
p,k,s,n,f,t,p,w,o,e,v,l
p,k,s,n,f,t,p,p,o,e,v,d
p,k,s,n,s,t,p,p,o,e,v,p
p,k,s,n,s,t,p,w,o,e,v,p
e,f,y,c,n,e,w,w,t,p,y,p
e,f,s,n,n,e,o,o,o,p,c,l
e,b,s,w,n,e,w,w,t,p,n,g
p,k,s,e,s,t,p,p,o,e,v,p
e,b,s,g,n,e,w,w,t,p,n,g
p,k,y,e,y,t,p,w,o,e,v,p
p,k,y,n,s,t,w,w,o,e,v,d
e,x,s,n,n,e,o,o,o,p,c,l
p,x,s,e,y,t,w,w,o,e,v,p
p,x,s,n,f,t,p,p,o,e,v,d
p,f,s,e,y,t,w,w,o,e,v,l
p,f,y,e,s,t,p,p,o,e,v,p
p,x,y,e,s,t,p,p,o,e,v,p
p,k,s,e,f,t,w,w,o,e,v,d
e,k,y,n,n,e,n,n,t,p,y,d
p,f,s,e,f,t,w,w,o,e,v,d
p,k,s,n,s,t,p,w,o,e,v,p
p,f,y,n,y,t,w,w,o,e,v,p
p,f,s,e,f,t,p,p,o,e,v,d
e,k,f,g,n,e,w,w,t,p,n,g
p,k,s,n,f,t,w,p,o,e,v,d
e,b,f,w,n,e,w,w,t,p,s,g
p,k,s,e,y,t,p,w,o,e,v,l
e,x,s,g,n,e,w,w,t,p,n,g
e,k,s,n,n,e,o,o,o,p,c,l
p,k,s,e,f,t,w,p,o,e,v,p
p,k,y,n,f,t,w,p,o,e,v,l
e,k,f,g,n,e,w,w,t,p,n,g
p,x,s,n,y,t,p,p,o,e,v,l
p,k,y,n,s,t,w,p,o,e,v,l
e,x,f,w,n,e,w,w,t,p,n,g
p,k,y,e,f,t,p,w,o,e,v,p
p,k,s,e,f,t,p,p,o,e,v,l
p,k,s,e,f,t,p,w,o,e,v,l
p,k,y,e,s,t,w,w,o,e,v,p
p,k,y,n,s,t,p,w,o,e,v,p
e,k,s,g,n,e,w,w,t,p,n,g
p,k,y,n,f,t,p,p,o,e,v,p
p,k,s,e,f,t,w,p,o,e,v,l
e,x,s,g,n,e,w,w,t,p,n,g
e,f,s,n,n,e,o,o,o,p,v,l
e,k,s,g,n,e,w,w,t,p,n,g
p,x,s,e,s,t,w,p,o,e,v,p
p,k,s,n,f,t,w,w,o,e,v,d
p,k,s,n,s,t,w,p,o,e,v,p
e,x,s,g,n,e,w,w,t,p,s,g
p,k,y,e,s,t,p,p,o,e,v,p
e,f,s,n,n,e,o,o,o,p,v,l
e,k,s,w,n,e,w,w,t,p,n,g
p,f,y,e,m,e,c,c,n,n,c,d
e,b,s,g,n,e,w,w,t,p,s,g
p,f,y,n,y,t,w,w,o,e,v,p
e,b,s,n,n,e,o,o,o,p,c,l
e,b,s,g,n,e,w,w,t,p,n,g
e,k,s,n,n,e,o,o,o,p,c,l
e,b,s,g,n,e,w,w,t,p,n,g
p,k,s,n,f,t,w,w,o,e,v,l
p,k,y,n,y,t,p,w,o,e,v,p
e,f,s,n,n,e,o,o,o,p,c,l
p,k,s,e,y,t,p,p,o,e,v,p
p,f,s,e,y,t,w,p,o,e,v,p
p,k,s,n,y,t,p,p,o,e,v,l
p,k,s,n,s,t,w,p,o,e,v,l
e,b,s,n,n,e,o,o,o,p,v,l
e,k,f,g,n,e,w,w,t,p,s,g
e,b,s,n,n,e,o,o,o,p,c,l
p,k,s,n,s,t,p,w,o,e,v,l
p,k,y,e,s,t,w,p,o,e,v,l
p,k,y,e,y,t,p,p,o,e,v,p
p,k,s,n,y,t,p,p,o,e,v,l
e,f,s,n,n,e,o,o,o,p,c,l
p,k,s,e,y,t,w,w,o,e,v,d
e,x,s,n,n,e,o,o,o,p,v,l
p,k,s,n,y,t,w,p,o,e,v,d
e,k,s,w,n,e,w,w,t,p,s,g
p,k,y,e,f,t,w,p,o,e,v,d
p,k,y,n,f,t,p,w,o,e,v,d
e,k,f,g,n,e,w,w,t,p,s,g
p,f,s,n,y,t,p,w,o,e,v,p
e,x,s,g,n,e,w,w,t,p,n,g
p,k,y,n,f,t,p,w,o,e,v,p
p,f,s,e,f,t,p,p,o,e,v,d
e,x,f,w,n,e,w,w,t,p,n,g
p,k,y,n,s,t,w,w,o,e,v,l
p,f,y,n,m,e,c,c,n,n,c,d
e,b,f,g,n,e,w,w,t,p,n,g
p,k,y,e,y,t,w,p,o,e,v,p
p,x,y,e,s,t,p,p,o,e,v,d
p,k,s,e,y,t,w,p,o,e,v,l
e,k,f,g,n,e,w,w,t,p,n,g
e,k,f,w,n,e,w,w,t,p,s,g
p,k,y,e,s,t,w,w,o,e,v,d
e,k,s,g,n,e,w,w,t,p,n,g
p,k,s,n,f,t,p,w,o,e,v,d
p,k,y,n,y,t,p,w,o,e,v,l
e,k,s,w,n,e,w,w,t,p,s,g
p,k,y,e,y,t,p,w,o,e,v,l
e,b,s,w,n,e,w,w,t,p,s,g
p,k,s,n,y,t,p,p,o,e,v,d
e,x,s,w,n,e,w,w,t,p,n,g
e,b,s,n,n,e,o,o,o,p,v,l
p,k,s,n,s,t,w,p,o,e,v,d
p,k,y,e,f,t,p,w,o,e,v,p
e,x,f,w,n,e,w,w,t,p,n,g
p,x,y,e,m,e,c,c,n,n,c,d
p,k,s,e,y,t,p,w,o,e,v,p
p,k,s,n,f,t,w,w,o,e,v,l
p,k,y,n,y,t,p,w,o,e,v,p
p,k,s,e,f,t,w,w,o,e,v,d
e,k,s,n,n,e,o,o,o,p,c,l
p,k,y,n,f,t,p,w,o,e,v,l
e,f,y,n,n,e,n,n,t,p,y,d
e,k,s,g,n,e,w,w,t,p,n,g
p,f,y,e,y,t,w,p,o,e,v,l
p,k,y,y,n,e,y,y,o,e,c,l
p,k,y,e,y,t,p,w,o,e,v,p
p,k,s,e,s,t,p,p,o,e,v,l
p,k,y,e,s,t,p,p,o,e,v,l
e,b,s,n,n,e,o,o,o,p,c,l
e,x,s,g,n,e,w,w,t,p,y,p
e,k,s,g,n,e,w,w,t,p,n,g
p,f,y,e,s,t,p,w,o,e,v,p
p,k,s,e,s,t,w,w,o,e,v,p
p,k,y,e,s,t,w,w,o,e,v,l
e,b,f,w,n,e,w,w,t,p,n,g
e,f,s,n,n,e,o,o,o,p,c,l
p,k,s,n,y,t,w,w,o,e,v,p
p,k,s,e,f,t,p,w,o,e,v,d
e,x,f,w,n,e,w,w,t,p,s,g
p,k,y,e,y,t,w,w,o,e,v,l
e,x,f,w,n,e,w,w,t,p,s,g
p,k,y,e,y,t,w,p,o,e,v,l
p,k,y,n,s,t,w,w,o,e,v,p
e,x,s,g,n,e,w,w,t,p,n,g
e,x,s,w,n,e,w,w,t,p,n,g
p,k,y,n,f,t,w,w,o,e,v,d
p,k,s,n,f,t,w,p,o,e,v,l
p,k,s,e,s,t,p,w,o,e,v,d
e,b,f,w,n,e,w,w,t,p,n,g
p,f,s,n,f,t,p,w,o,e,v,p
p,k,s,e,y,t,p,w,o,e,v,d
p,k,s,n,f,t,p,p,o,e,v,l
p,x,y,n,m,e,c,c,n,n,c,d
p,k,y,n,f,t,w,p,o,e,v,l
e,f,s,n,n,e,o,o,o,p,c,l
p,x,y,e,f,t,p,w,o,e,v,d
e,f,s,n,n,e,o,o,o,p,v,l
e,b,s,w,n,e,w,w,t,p,n,g
e,b,s,g,n,e,w,w,t,p,n,g
p,k,y,e,s,t,w,p,o,e,v,l
p,k,s,n,y,t,w,w,o,e,v,d
p,k,s,e,f,t,p,w,o,e,v,p
p,k,s,e,y,t,p,p,o,e,v,d
e,b,f,w,n,e,w,w,t,p,s,g
e,k,s,g,n,e,w,w,t,p,n,g
p,f,y,e,m,e,c,c,n,n,c,d
p,k,y,n,f,t,w,p,o,e,v,d
p,k,y,n,f,t,p,p,o,e,v,p
p,f,s,e,y,t,w,w,o,e,v,d
p,x,s,n,s,t,p,p,o,e,v,d
p,k,y,n,s,t,p,p,o,e,v,p
p,k,y,c,m,e,c,c,n,n,c,d
p,k,y,n,s,t,p,w,o,e,v,d
e,k,s,w,n,e,w,w,t,p,n,g
