@relation DeerHunter_missing

@attribute wtdeer numeric
@attribute state numeric
@attribute urban numeric
@attribute race numeric
@attribute retire numeric
@attribute employ numeric
@attribute educ numeric
@attribute married numeric
@attribute income numeric
@attribute gender numeric
@attribute age numeric
@attribute huntexp numeric
@attribute agehunt numeric
@attribute trips numeric
@attribute bagdeer numeric
@attribute numbag numeric
@attribute bagbuck numeric
@attribute avgcost numeric
@attribute totcost numeric
@attribute a numeric
@attribute yes numeric

@data
0.639307,15,1,1,4,0,24,1,40000,0,23,0,24,2,0,0,0,4,8,99,2
4.038906,47,2,1,0,1,24,1,27500,1,23,13,10,1,1,0,1,30,30,99,1
1.241654,41,1,1,0,1,12,0,15000,1,23,14,9,24,1,3,1,12,288,491,2
1.640599,11,3,1,0,1,25,0,27500,1,23,10,13,20,0,0,0,5,100,99,1
1.143634,11,1,1,0,1,10,0,62500,1,23,11,12,20,0,0,0,25,500,202,1
4.468154,10,1,1,0,1,12,0,15000,1,23,10,13,1,0,0,0,330,330,953,1
1.346213,4,1,1,0,1,11,0,15000,1,23,9,14,5,0,0,0,10,50,491,2
0.343067,32,3,1,4,0,12,0,27500,1,23,11,12,7,0,0,0,30,210,45,1
1.204236,37,2,1,0,1,24,0,62500,1,23,15,8,7,1,1,1,9,63,202,1
0.352924,42,3,1,3,0,12,1,15000,0,23,20,3,1,1,1,1,150,150,289,1
0.405652,45,1,1,0,1,24,0,15000,1,23,18,5,4,1,1,1,100,400,289,2
0.254969,27,1,1,0,1,12,0,40000,1,23,14,9,50,1,1,0,7,350,491,1
0.269781,27,3,1,0,1,22,1,40000,0,23,3,20,10,1,1,1,65,650,69,1
0.146582,35,3,1,0,1,21,0,40000,1,23,7,16,4,0,0,0,20,80,139,1
0.130896,39,2,1,0,1,24,1,40000,1,24,10,14,14,1,2,1,7,98,491,1
2.191903,33,3,1,0,1,12,0,40000,1,24,12,12,10,0,0,0,2,20,953,2
0.564828,22,2,1,0,1,12,1,22500,1,24,9,15,1,0,0,0,400,400,491,2
0.583316,21,3,1,0,1,11,0,40000,1,24,15,9,15,1,1,0,2,30,953,1
1.682067,40,3,1,0,1,12,0,15000,1,24,12,12,3,1,1,1,5,15,491,1
5.053217,36,1,1,0,1,22,0,40000,1,24,9,15,1,1,1,1,20,20,953,2
1.032851,24,1,1,0,1,23,0,15000,1,24,12,12,1,0,0,0,107,107,953,2
1.94886,50,2,1,0,1,12,0,15000,1,24,7,17,7,1,1,0,15,105,289,1
1.111281,38,2,1,3,0,11,0,40000,0,24,1,23,15,1,1,1,10,150,139,1
1.102053,38,3,1,4,0,12,1,40000,0,24,6,18,5,0,0,0,30,150,289,1
0.859214,47,3,1,0,1,21,1,27500,0,24,14,10,5,0,0,0,10,50,69,1
1.609238,19,3,1,0,1,21,0,15000,1,24,13,11,2,0,0,0,75,150,139,2
1.898679,4,3,1,0,1,12,1,40000,0,24,5,19,1,0,0,0,40,40,45,1
0.749835,37,1,1,0,1,9,1,15000,1,24,14,10,5,0,0,0,25,125,491,1
0.326556,51,2,1,0,1,12,0,27500,1,24,10,14,4,1,1,1,10,40,953,2
1.124937,22,2,1,0,1,8,1,22500,1,25,11,14,3,0,0,0,2,6,491,1
0.182013,46,2,1,4,0,12,1,22500,1,25,14,11,16,0,0,0,10,160,491,1
0.184587,46,3,1,0,1,24,1,62500,0,25,14,11,3,0,0,0,8,24,491,1
1.709096,40,2,1,0,1,12,0,27500,1,25,10,15,1,1,1,1,10,10,139,1
1.598457,31,2,1,0,1,24,0,85000,1,25,13,12,1,1,1,1,250,250,491,2
0.859147,21,1,1,0,1,12,0,40000,1,25,8,17,48,1,0,0,1,48,491,1
0.529872,49,2,1,4,0,12,0,27500,1,25,10,15,5,0,0,0,5,25,69,1
0.585527,26,3,1,0,1,24,1,40000,0,25,8,17,3,0,0,0,10,30,491,1
0.934046,50,2,1,0,1,22,1,40000,1,25,12,13,7,0,0,0,30,210,491,1
1.925049,50,3,1,0,1,21,1,22500,0,25,5,20,1,0,0,0,50,50,491,2
0.562178,38,1,1,0,1,22,0,40000,0,25,15,10,3,0,0,0,5,15,491,2
0.337494,13,2,1,0,1,22,1,40000,1,25,13,12,3,1,1,1,70,210,139,1
0.101406,2,2,1,0,1,10,1,40000,0,25,20,5,1,0,0,0,150,150,289,1
0.117994,2,3,1,0,1,22,0,40000,1,25,16,9,1,0,0,0,200,200,953,2
0.629424,18,1,1,0,1,23,0,40000,1,25,14,11,20,1,1,0,20,400,953,1
0.759255,41,2,1,0,1,25,0,62500,1,25,13,12,7,1,2,0,30,210,202,1
0.601806,41,3,1,0,1,12,0,40000,1,25,14,11,50,1,5,1,10,500,202,1
0.726795,19,2,1,0,1,12,0,5000,1,25,13,12,13,0,0,0,12,156,491,2
1.215612,6,2,1,0,1,12,1,15000,0,25,1,24,2,0,0,0,1,2,202,2
0.384617,42,2,1,0,1,12,1,15000,1,25,14,11,4,0,0,0,20,80,953,1
0.370277,42,1,1,0,1,12,1,40000,1,25,10,15,1,1,1,0,50,50,99,1
0.744738,45,2,1,0,1,22,1,40000,0,25,13,12,2,0,0,0,200,400,289,1
0.351,51,2,1,2,0,20,1,15000,0,25,9,16,10,1,1,0,5,50,289,1
0.452305,42,2,1,0,1,12,1,27500,0,25,3,22,3,1,1,1,11,33,9,1
0.22157,42,1,1,0,1,12,1,40000,1,25,20,5,4,1,8,1,500,2000,953,1
0.252857,27,2,1,0,1,22,0,15000,1,25,15,10,1,1,1,1,50,50,491,2
0.41666,45,2,1,0,1,23,1,15000,1,25,13,12,6,0,0,0,5,30,289,1
0.456638,30,3,1,0,1,12,1,27500,1,26,7,19,4,0,0,0,10,40,491,2
0.311818,20,1,1,0,1,24,0,62500,1,26,4,22,1,0,0,0,500,500,202,1
0.345461,46,1,1,0,1,12,1,27500,0,26,13,13,10,1,1,1,20,200,491,2
0.231515,30,2,1,0,1,12,1,40000,0,26,1,25,20,0,0,0,0.1,2,69,2
1.351319,33,3,1,0,1,12,0,40000,1,26,12,14,3,0,0,0,50,150,491,1
0.184587,46,3,1,3,0,12,1,22500,0,26,6,20,10,0,0,0,10,100,953,2
0.859147,21,3,1,0,1,12,0,85000,1,26,14,12,16,1,2,1,5,80,202,2
1.478866,23,1,1,0,1,21,1,40000,1,26,10,16,7,0,0,0,120,840,953,1
1.420163,23,3,1,0,1,12,1,22500,0,26,12,14,15,1,1,1,71.666667,1075,953,1
0.617376,26,1,1,0,1,24,1,62500,1,26,14,12,1,0,0,0,70,70,491,1
0.589604,26,2,0,0,1,12,1,27500,1,26,12,14,1,1,1,1,100,100,953,2
1.091818,38,2,1,0,1,12,1,40000,0,26,7,19,3,0,0,0,22,66,491,2
0.313672,13,2,1,0,1,26,0,22500,1,26,18,8,5,1,1,1,15,75,491,1
0.545953,38,1,1,0,1,12,1,22500,1,26,1,25,6,0,0,0,30,180,953,2
2.248329,41,2,0,0,1,12,0,62500,1,26,17,9,2,0,0,0,10,20,491,1
1.031817,47,2,1,0,1,24,0,62500,1,26,14,12,10,1,1,1,40,400,491,1
1.084637,34,2,1,0,1,12,0,40000,1,26,18,8,21,1,3,1,10,210,953,1
1.925452,18,3,1,0,1,12,1,22500,0,26,9,17,1,0,0,0,35,35,289,1
2.112485,11,1,1,0,1,12,1,40000,1,26,12,14,5,1,1,1,14,70,491,1
2.792191,1,3,1,0,1,22,1,40000,0,26,14,12,19,1,1,1,24.947368,474,289,1
1.527334,10,2,1,0,1,12,1,40000,0,26,10,16,9,0,0,0,50,450,491,1
0.88259,19,1,1,3,0,25,1,62500,0,26,13,13,4,0,0,0,2,8,491,2
1.258143,4,2,1,0,1,25,0,40000,1,26,16,10,1,0,0,0,35,35,491,2
3.889294,44,3,1,0,1,21,1,27500,0,26,15,11,7,1,1,1,6,42,139,1
0.534852,27,2,0,4,0,21,1,27500,1,26,9,17,7,1,3,1,25,175,202,1
0.676679,45,1,1,0,1,12,1,15000,1,26,5,21,4,1,1,1,60,240,491,2
0.410823,28,2,1,0,1,12,0,15000,1,26,16,10,8,0,0,0,2,16,69,1
0.266243,42,3,1,3,0,24,1,22500,0,26,14,12,1,1,1,1,3,3,491,1
0.299043,35,1,1,0,1,24,1,40000,1,26,11,15,1,1,1,1,5,5,491,2
0.676679,45,1,1,0,1,11,0,15000,1,26,14,12,2,0,0,0,20,40,491,2
0.542223,7,1,1,0,1,12,0,62500,1,27,12,15,12,0,0,0,10,120,289,1
0.445054,30,2,1,0,1,12,0,40000,1,27,13,14,1,0,0,0,7,7,9,1
2.191903,33,3,1,0,1,24,1,40000,1,27,13,14,20,0,0,0,4,80,289,1
2.657528,33,2,1,4,0,12,0,15000,1,27,13,14,7,0,0,0,5,35,953,2
0.595588,20,2,1,0,1,24,0,40000,1,27,12,15,1,0,0,0,250,250,202,1
0.564828,22,2,1,0,1,12,0,62500,1,27,11,16,7,0,0,0,1,7,289,1
0.77843,49,3,1,0,1,26,1,40000,0,27,12,15,4,1,1,1,10,40,491,2
0.775678,49,3,1,0,1,12,0,22500,1,27,15,12,8,1,2,0,20,160,289,1
1.146173,36,3,1,0,1,12,0,27500,1,27,18,9,5,1,1,0,4,20,491,1
1.455784,23,3,1,2,0,11,1,22500,0,27,7,20,5,1,1,0,7,35,953,2
1.416403,23,3,1,0,1,22,0,15000,1,27,15,12,25,1,2,0,10,250,953,1
1.142868,24,3,1,4,0,24,0,5000,1,27,13,14,4,0,0,0,10,40,491,2
2.155093,50,3,1,0,1,12,0,85000,1,27,13,14,20,0,0,0,20,400,491,1
0.94734,50,3,1,0,1,12,0,85000,0,27,15,12,16,1,2,0,10,160,289,1
2.453312,26,1,1,2,0,22,0,22500,1,27,15,12,2,0,0,0,40,80,491,2
2.794021,38,2,0,0,1,23,1,27500,1,27,0,27,5,1,1,0,5,25,69,1
0.880048,48,2,1,4,0,21,0,5000,0,27,15,12,22,0,0,0,15,330,202,1
0.329962,13,2,1,3,0,12,1,15000,0,27,15,12,15,1,1,1,25,375,99,1
0.331819,13,3,1,3,0,11,1,40000,0,27,12,15,7,1,1,1,15,105,99,1
0.986617,34,3,1,0,1,12,0,15000,0,27,19,8,15,1,1,0,3,45,289,2
0.635664,4,2,1,0,1,12,1,15000,0,27,6,21,5,0,0,0,20,100,491,2
1.31805,19,2,0,0,1,12,1,5000,1,27,19,8,14,0,0,0,30,420,139,1
0.702477,4,3,1,0,1,12,1,40000,0,27,2,25,5,0,0,0,25,125,202,1
0.343067,32,3,0,0,1,12,1,27500,1,27,22,5,1,0,0,0,100,100,202,2
0.754001,45,2,1,0,1,21,1,15000,0,27,4,23,1,0,0,0,260,260,139,2
0.35615,42,1,1,0,1,12,0,40000,1,27,17,10,12,1,1,1,15,180,953,2
0.35615,42,2,1,0,1,12,1,40000,1,27,13,14,3,1,2,1,25,75,139,1
0.250553,27,2,1,0,1,12,1,15000,0,27,15,12,3,1,2,0,50,150,45,1
0.446906,45,3,1,0,1,12,1,40000,1,27,15,12,5,0,0,0,15,75,491,1
0.358794,46,2,1,0,1,12,1,27500,1,28,21,7,60,1,3,1,5,300,491,1
0.633304,22,2,1,0,1,25,1,62500,0,28,16,12,1,0,0,0,250,250,953,1
0.358794,46,2,1,4,0,10,1,15000,1,28,15,13,14,0,0,0,5,70,953,2
0.238924,30,2,1,0,1,24,1,62500,1,28,15,13,8,1,1,1,20,160,289,1
1.351319,33,3,1,0,1,12,0,40000,1,28,16,12,20,1,1,0,10,200,953,2
1.414795,23,2,1,0,1,23,0,22500,1,28,14,14,6,0,0,0,100,600,953,2
1.446449,23,3,1,0,1,12,1,40000,1,28,14,14,20,1,2,1,30,600,202,1
1.023252,50,3,1,0,1,12,0,15000,1,28,20,8,10,1,4,0,10,100,9,1
1.950365,24,2,1,0,1,24,1,62500,0,28,20,8,1,1,1,1,75,75,491,2
2.26324,26,3,1,0,1,21,1,27500,1,28,15,13,5,0,0,0,5,25,99,1
0.592306,26,2,1,0,1,12,1,5000,0,28,2,26,10,0,0,0,3,30,99,1
1.142868,24,3,1,0,1,12,1,40000,1,28,14,14,35,1,1,1,22.857143,800,491,2
2.807581,26,1,1,0,1,12,1,27500,1,28,18,10,10,1,1,1,10,100,953,1
0.205097,2,2,1,0,1,12,1,62500,1,28,18,10,1,1,4,0,150,150,491,2
2.258758,5,1,1,3,0,12,1,22500,0,28,8,20,1,0,0,0,300,300,69,1
0.672391,27,3,1,0,0,20,1,40000,0,28,16,12,2,1,1,0,15,30,202,2
0.583316,21,3,1,0,1,25,0,27500,1,28,10,18,25,0,0,0,15,375,953,1
2.931077,1,2,1,0,1,12,1,40000,1,28,21,7,1,0,0,0,15,15,139,1
1.742134,11,1,1,0,1,12,1,40000,1,28,0,35,6,0,0,0,50,300,202,1
1.436257,25,3,1,3,0,12,1,22500,0,28,13,15,6,0,0,0,20,120,491,1
0.812242,43,3,1,0,1,12,0,62500,1,28,15,13,50,1,1,1,10,500,491,1
8.621126,44,3,1,0,1,26,1,62500,0,28,10,18,1,0,0,0,80,80,27,1
1.534467,44,1,1,0,1,24,1,40000,1,28,16,12,20,1,3,1,10,200,491,1
0.774829,45,1,1,0,1,12,1,40000,1,28,16,12,6,1,1,1,15,90,202,2
0.409815,28,1,1,0,1,22,0,40000,1,28,23,5,30,1,1,0,33.333333,1000,99,1
0.542294,28,3,1,0,1,21,0,40000,0,28,5,23,1,1,1,0,5,5,953,2
0.256115,27,2,1,0,1,21,1,15000,0,28,22,6,1,1,1,1,140,140,9,1
0.263923,27,3,1,3,0,12,1,22500,0,28,8,20,1,0,0,0,5,5,289,2
0.410213,28,3,1,0,1,12,0,40000,1,28,15,13,60,0,0,0,10,600,202,2
4.091151,5,1,1,0,1,23,1,62500,0,28,10,18,1,0,0,0,400,400,491,1
0.238924,30,1,1,0,1,21,1,27500,1,29,16,13,3,0,0,0,35,105,69,1
4.66588,33,1,1,0,1,10,0,40000,1,29,14,15,6,1,1,0,60,360,491,1
0.180318,46,3,1,0,1,12,1,62500,1,29,15,14,21,0,0,0,15,315,491,2
1.708498,40,2,1,0,1,12,0,5000,1,29,17,12,20,1,1,1,65,1300,491,2
1.709096,40,2,1,0,1,12,0,40000,1,29,8,21,8,0,0,0,5,40,953,2
1.448147,23,1,1,0,1,25,0,62500,1,29,17,12,80,1,3,1,10,800,289,1
0.935904,24,3,1,0,1,12,0,40000,1,29,17,12,2,1,1,0,35,70,491,2
0.582937,26,3,1,0,1,12,1,22500,1,29,21,8,35,1,1,0,13.142857,460,491,1
1.894684,50,3,1,0,1,12,1,27500,0,29,4,25,1,0,0,0,70,70,491,2
0.658064,13,3,1,3,0,12,1,27500,0,29,8,21,5,0,0,0,50,250,491,2
0.881458,47,2,1,0,1,12,0,22500,1,29,17,12,11,1,1,1,7,77,491,2
0.876123,47,3,1,2,0,20,1,40000,1,29,7,22,6,1,1,1,10,60,99,1
0.876123,47,3,1,0,1,22,1,40000,1,29,17,12,15,1,2,1,11,165,289,1
1.297332,41,1,1,0,1,12,1,15000,0,29,18,11,1,0,0,0,120,120,953,2
1.028878,34,1,1,0,1,24,0,40000,1,29,17,12,30,1,5,1,5,150,491,1
2.242423,44,2,1,4,0,10,0,5000,1,29,11,18,5,0,0,0,10,50,953,2
0.632521,4,3,1,0,1,8,0,15000,1,29,13,16,45,0,0,0,20,900,289,1
0.319798,51,2,1,3,0,22,1,15000,0,29,1,28,5,1,1,1,20,100,491,2
0.130625,39,2,1,0,1,12,0,22500,1,30,14,16,1,0,0,0,600,600,289,1
0.228665,30,1,1,0,1,22,1,62500,1,30,17,13,6,0,0,0,10,60,953,2
0.182013,46,3,1,0,1,26,1,62500,1,30,21,9,16,1,1,1,6,96,953,2
0.358794,46,2,1,0,1,12,1,40000,1,30,17,13,21,1,1,0,4,84,491,2
3.501866,40,2,1,2,0,22,0,85000,1,30,3,27,4,0,0,0,20,80,953,2
0.625127,15,3,1,4,0,8,1,15000,1,30,20,10,20,1,1,1,1,20,491,2
1.517771,14,3,1,0,1,12,1,40000,1,30,17,13,79,1,1,1,5,395,491,1
0.950971,50,2,1,4,0,12,0,22500,1,30,14,16,7,1,1,0,12,84,491,2
1.183906,24,3,1,0,1,21,1,40000,0,30,6,24,2,1,1,1,10,20,202,1
0.142067,35,1,1,0,1,12,0,40000,1,30,14,16,1,1,1,1,60,60,491,2
0.96163,24,2,1,0,1,12,1,62500,1,30,5,25,2,1,1,0,200,400,202,1
1.388857,16,2,1,3,0,22,1,40000,0,30,2,28,2,1,1,1,4,8,491,2
0.543282,38,1,1,0,1,23,1,62500,1,30,17,13,1,0,0,0,200,200,289,1
0.341025,13,2,1,4,0,12,0,5000,1,30,18,12,15,1,1,1,15,225,491,2
0.104634,2,3,1,0,1,22,1,85000,0,30,24,6,10,1,1,1,25,250,99,1
0.828734,47,1,1,0,1,12,1,62500,0,30,1,29,2,0,0,0,30,60,491,2
1.436951,10,3,1,0,1,12,0,62500,1,30,15,15,30,0,0,0,20,600,491,1
0.812242,43,1,1,0,1,12,1,27500,1,30,18,12,25,1,2,1,60,1500,99,1
0.722961,4,3,1,3,0,12,1,27500,0,30,10,20,7,1,2,1,10,70,289,1
2.212313,19,2,1,0,1,23,1,85000,1,30,20,10,2,0,0,0,40,80,99,1
0.743074,25,2,1,2,0,25,1,40000,1,30,17,13,12,0,0,0,2,24,953,2
8.624632,44,1,1,0,1,12,1,15000,1,30,6,24,2,0,0,0,60,120,491,2
2.223955,44,2,1,0,1,26,1,40000,1,30,24,6,8,1,4,1,30,240,202,1
0.700359,25,3,1,0,1,21,1,40000,1,30,22,8,35,0,0,0,20,700,953,1
0.303716,35,2,1,0,1,22,1,40000,1,30,14,16,2,1,1,0,25,50,69,1
1.057834,3,2,1,0,1,22,1,40000,0,30,6,24,3,0,0,0,120,360,139,1
0.692952,45,1,1,0,1,12,1,40000,0,30,1,29,1,0,0,0,20,20,491,2
0.522674,27,2,1,0,1,12,1,40000,0,30,7,23,2,1,1,1,8,16,491,2
1.603647,3,3,1,0,1,23,1,27500,0,30,5,25,3,0,0,0,100,300,45,1
0.534852,27,2,1,4,0,12,0,5000,1,30,26,4,2,1,1,1,40,80,953,2
0.489808,42,2,0,0,1,12,1,5000,1,30,17,13,5,1,1,1,25,125,99,1
0.461165,30,2,1,0,1,24,0,85000,1,31,15,16,5,0,0,0,4,20,202,1
0.130625,39,2,1,0,1,23,1,40000,1,31,15,16,21,0,0,0,11.190476,235,202,1
0.820852,31,2,1,0,1,23,1,40000,1,31,3,28,12,0,0,0,50,600,491,2
3.609538,40,2,1,3,0,20,1,62500,0,31,14,17,6,0,0,0,5,30,953,1
1.446449,23,2,1,0,1,24,0,62500,1,31,13,18,4,1,1,0,60,240,202,1
0.94734,50,3,1,0,1,24,1,62500,0,31,19,12,15,1,4,1,10,150,289,1
0.557583,16,1,1,0,1,12,0,40000,1,31,16,15,2,0,0,0,5,10,289,1
1.925049,50,3,1,0,1,12,1,40000,0,31,13,18,10,0,0,0,2,20,289,1
0.9213,48,1,1,0,1,12,1,40000,1,31,16,15,10,1,1,1,30,300,491,2
0.889552,48,2,1,0,1,21,1,40000,0,31,14,17,1,0,0,0,200,200,289,2
1.712399,48,3,1,0,1,12,1,40000,1,31,20,11,12,0,0,0,5,60,953,2
0.880048,48,3,1,0,1,8,1,27500,0,31,17,14,5,0,0,0,12,60,491,2
0.53892,13,3,1,0,1,24,1,40000,0,31,8,23,4,0,0,0,30,120,289,1
0.850952,47,2,1,0,1,12,0,27500,1,31,27,4,48,1,2,1,5,240,202,1
1.389202,10,3,1,0,1,12,1,62500,1,31,19,12,1,1,3,1,1000,1000,139,1
0.743074,25,2,1,0,1,26,1,85000,1,31,21,10,10,1,2,1,20,200,491,1
0.80296,32,3,1,0,1,12,1,85000,1,31,19,12,2,0,0,0,10,20,491,1
0.723074,25,3,1,0,1,12,1,40000,0,31,2,29,2,0,0,0,15,30,45,2
0.149784,35,2,1,3,0,21,1,27500,0,31,8,23,2,1,1,0,17.5,35,953,2
0.14199,35,2,1,0,1,25,1,40000,1,31,22,9,1,1,1,1,225,225,289,1
0.550563,27,3,1,3,0,12,1,15000,0,31,13,18,2,0,0,0,15,30,491,2
0.382654,45,2,1,3,0,10,1,27500,0,31,19,12,10,1,1,1,35,350,491,2
1.130717,27,3,1,0,1,23,1,40000,0,31,21,10,3,1,1,1,15,45,491,2
0.384617,42,3,1,0,1,12,0,85000,1,31,23,8,4,1,2,1,20,80,202,1
0.149894,35,3,1,0,1,12,1,22500,1,31,17,14,9,1,1,1,16,144,202,1
0.251017,51,2,1,0,1,11,1,62500,1,31,21,10,1,1,1,1,500,500,202,1
0.762959,45,2,1,3,0,12,1,22500,0,31,15,16,11,1,1,1,27,297,289,2
1.682067,40,2,1,0,1,12,1,27500,1,32,20,12,3,1,1,1,10,30,491,2
0.775678,49,3,1,0,1,12,1,22500,0,32,18,14,10,1,3,1,5,50,953,2
1.45744,23,2,1,0,1,23,1,85000,0,32,11,21,4,0,0,0,15,60,953,2
1.446449,23,2,0,0,1,22,0,22500,1,32,20,12,1,0,0,0,250,250,202,1
0.947848,26,1,0,0,1,12,0,15000,1,32,19,13,2,0,0,0,100,200,953,1
1.14621,24,2,1,0,1,24,1,40000,0,32,12,20,1,0,0,0,130,130,27,1
1.285573,13,2,1,0,1,24,1,62500,0,32,0,33,3,0,0,0,40,120,491,2
0.60819,13,3,0,0,1,21,1,22500,0,32,16,16,6,0,0,0,10,60,289,2
0.676054,41,3,1,0,1,12,1,27500,1,32,21,11,27,1,3,1,10,270,202,1
0.486143,49,3,0,4,0,12,0,15000,1,32,20,12,1,0,0,0,70,70,202,1
0.85028,1,3,1,0,1,10,1,27500,1,32,19,13,2,0,0,0,15,30,99,1
0.80958,1,1,1,0,1,12,0,40000,0,32,17,15,4,0,0,0,13,52,491,1
1.63295,10,1,1,0,1,22,0,85000,1,32,22,10,1,0,0,0,20,20,491,2
4.434402,10,1,1,0,1,12,0,62500,1,32,19,13,4,0,0,0,10,40,99,2
0.797543,19,2,1,0,1,12,1,62500,1,32,22,10,34,1,4,1,15,510,289,1
0.934521,17,3,1,0,1,12,1,15000,0,32,17,15,2,0,0,0,10,20,953,2
0.968035,17,2,1,0,1,12,0,62500,1,32,18,14,7,1,1,1,15,105,99,1
0.149894,35,3,1,0,1,12,0,22500,1,32,18,14,6,1,1,1,10,60,69,1
0.755445,37,1,1,0,1,12,0,40000,1,32,22,10,12,1,1,0,100,1200,953,1
0.351,51,2,1,0,1,21,1,22500,0,32,21,11,2,0,0,0,50,100,953,1
0.249096,51,3,1,3,0,21,1,40000,0,32,18,14,3,1,1,0,55,165,45,2
0.268046,27,1,1,3,0,12,1,40000,0,32,13,19,2,1,1,1,20,40,45,1
0.767521,37,3,1,0,1,12,1,22500,1,32,14,18,60,0,0,0,5,300,289,1
0.460766,30,2,1,0,1,12,1,40000,1,33,19,14,12,0,0,0,15,180,953,2
0.445054,30,2,1,0,1,12,1,27500,1,33,17,16,8,0,0,0,5,40,99,1
0.61994,20,3,1,3,0,22,1,22500,0,33,14,19,10,0,0,0,2,20,491,2
1.682067,40,2,1,2,0,21,0,15000,1,33,21,12,15,0,0,0,4,60,491,2
1.081376,36,3,1,0,1,12,1,40000,0,33,7,26,3,1,1,1,5,15,202,1
1.412003,23,2,1,0,1,12,1,5000,1,33,21,12,20,0,0,0,20,400,139,1
2.331293,23,2,1,0,1,12,0,15000,1,33,16,17,1,0,0,0,30,30,289,2
1.116893,24,2,1,3,0,12,1,15000,0,33,7,26,5,0,0,0,10,50,289,1
1.248363,24,2,1,0,1,9,1,27500,1,33,21,12,3,0,0,0,20,60,289,2
0.950971,50,2,1,0,1,24,1,62500,1,33,7,26,2,1,1,1,300,600,289,1
5.33204,14,2,1,0,1,24,1,62500,0,33,17,16,4,0,0,0,30,120,99,1
0.566235,16,3,1,0,1,11,1,40000,1,33,20,13,2,1,1,1,5,10,491,1
1.035361,29,2,1,0,1,12,1,15000,0,33,0,34,3,1,1,1,70,210,491,2
1.060968,38,2,1,0,1,10,1,15000,1,33,8,25,7,0,0,0,10,70,491,2
1.060968,38,2,1,0,1,21,0,22500,1,33,21,12,1,0,0,0,5,5,289,1
0.126078,2,3,1,0,1,24,1,40000,1,33,12,21,5,1,2,1,45,225,953,2
1.649936,21,2,1,0,1,10,0,62500,1,33,17,16,10,1,1,1,28,280,491,2
0.876123,47,3,1,0,1,9,1,22500,1,33,18,15,2,0,0,0,4,8,491,2
0.812242,43,2,1,0,1,22,0,40000,1,?,27,6,10,0,0,0,8,80,202,1
0.893467,43,3,1,0,1,12,1,27500,1,33,18,15,2,0,0,0,100,200,491,1
0.803038,43,3,1,4,0,12,1,15000,1,33,19,14,15,0,0,0,5,75,491,2
1.516452,44,3,1,0,1,12,1,15000,1,33,2,31,2,0,0,0,15,30,139,1
0.635664,4,3,1,0,1,12,1,15000,0,33,26,7,3,0,0,0,50,150,491,1
0.842066,19,3,1,0,1,12,1,85000,0,33,16,17,4,1,2,0,200,800,953,2
0.635664,4,3,1,3,0,12,0,85000,0,33,21,12,12,0,0,0,40,480,202,2
1.354644,25,2,1,3,0,12,1,22500,0,33,18,15,6,0,0,0,75,450,491,1
0.792665,19,2,1,0,1,12,1,22500,1,33,15,18,1,0,0,0,30,30,99,1
0.400049,28,2,1,0,1,12,1,40000,1,33,20,13,1,1,1,1,20,20,289,2
0.355609,35,2,1,0,1,24,1,62500,0,33,19,14,3,1,1,0,63,189,953,2
0.31698,35,2,1,0,1,24,1,27500,0,33,3,30,5,0,0,0,5,25,953,2
0.73749,37,3,1,2,0,12,1,22500,0,33,12,21,8,0,0,0,2,16,953,2
0.263923,27,3,1,3,0,12,1,40000,0,33,20,13,1,0,0,0,20,20,491,2
0.488353,12,2,0,0,1,12,0,5000,1,33,27,6,5,1,5,1,5,25,289,2
1.278132,29,1,1,0,1,12,1,40000,1,33,17,16,1,1,1,1,130,130,9,2
0.130625,39,3,1,0,1,12,1,15000,1,34,22,12,4,0,0,0,20,80,69,1
0.57583,22,1,1,0,1,12,1,40000,1,34,27,7,2,0,0,0,10,20,69,2
1.890801,33,3,1,0,1,24,1,40000,1,34,24,10,5,1,1,0,5,25,69,1
0.186213,46,2,1,0,1,12,0,85000,1,34,28,6,10,0,0,0,10,100,953,1
1.351319,33,2,1,0,1,12,1,40000,1,34,20,14,10,1,1,0,4,40,202,1
0.56487,22,1,0,0,1,12,1,40000,1,34,24,10,4,0,0,0,60,240,202,1
0.620982,20,3,1,0,1,12,1,40000,0,34,0,34,4,0,0,0,4,16,491,2
0.48811,49,3,1,0,1,12,0,5000,1,34,22,12,20,1,1,0,7,140,491,2
3.501866,40,2,1,0,1,24,1,62500,1,34,22,12,1,1,1,0,110,110,491,2
0.944449,50,2,1,4,0,24,0,62500,1,34,24,10,20,1,1,0,7,140,289,1
0.944449,50,2,1,0,1,12,0,40000,1,34,20,14,1,1,1,1,480,480,99,1
1.970566,50,2,1,0,1,12,0,27500,1,34,4,30,3,0,0,0,62,186,289,1
1.735988,48,3,1,0,1,12,1,27500,1,34,24,10,4,1,1,1,159,636,69,1
0.65438,13,2,1,0,1,24,1,40000,0,34,26,8,2,1,1,0,8,16,491,2
0.919028,47,2,1,0,1,12,1,62500,1,34,9,25,15,1,1,0,15,225,9,1
2.171592,34,3,1,0,1,12,1,40000,1,34,22,12,14,0,0,0,20,280,99,1
2.852896,1,2,1,0,1,12,1,40000,1,34,18,16,1,0,0,0,100,100,491,2
1.321235,1,3,1,0,1,9,1,15000,1,34,26,8,2,0,0,0,8,16,491,1
0.148662,35,3,1,0,1,12,1,40000,0,34,16,18,1,1,1,1,140,140,953,2
0.755445,37,3,1,0,1,24,1,40000,1,34,24,10,2,0,0,0,40,80,69,1
